provinceID,cityID,districtID,townID,villageID,pollStationID,no,vote,votePercentage,isElected,id,voteID,oldID
03,004,00,006,0118,246,1,185,30.32,*,10004060006,200901,03004006118
03,004,00,006,0118,246,2,263,43.11, ,10004060006,200901,03004006118
03,004,00,006,0118,246,3,159,26.06, ,10004060006,200901,03004006118
03,004,00,006,0118,246,4,3,0.49, ,10004060006,200901,03004006118
03,004,00,006,0119,247,1,199,26.11,*,10004060004,200901,03004006119
03,004,00,006,0119,247,2,244,32.02, ,10004060004,200901,03004006119
03,004,00,006,0119,247,3,309,40.55, ,10004060004,200901,03004006119
03,004,00,006,0119,247,4,10,1.31, ,10004060004,200901,03004006119
03,004,00,006,0119,248,1,263,29.71,*,10004060004,200901,03004006119
03,004,00,006,0119,248,2,316,35.7, ,10004060004,200901,03004006119
03,004,00,006,0119,248,3,301,34.01, ,10004060004,200901,03004006119
03,004,00,006,0119,248,4,5,0.56, ,10004060004,200901,03004006119
03,004,00,006,0120,249,1,188,26.18,*,10004060009,200901,03004006120
03,004,00,006,0120,249,2,237,33, ,10004060009,200901,03004006120
03,004,00,006,0120,249,3,290,40.38, ,10004060009,200901,03004006120
03,004,00,006,0120,249,4,3,0.41, ,10004060009,200901,03004006120
03,004,00,006,0120,250,1,242,32.97,*,10004060009,200901,03004006120
03,004,00,006,0120,250,2,220,29.97, ,10004060009,200901,03004006120
03,004,00,006,0120,250,3,269,36.64, ,10004060009,200901,03004006120
03,004,00,006,0120,250,4,3,0.4, ,10004060009,200901,03004006120
03,004,00,006,0121,251,1,278,45.12,*,10004060010,200901,03004006121
03,004,00,006,0121,251,2,178,28.89, ,10004060010,200901,03004006121
03,004,00,006,0121,251,3,157,25.48, ,10004060010,200901,03004006121
03,004,00,006,0121,251,4,3,0.48, ,10004060010,200901,03004006121
03,004,00,006,0121,252,1,208,44.73,*,10004060010,200901,03004006121
03,004,00,006,0121,252,2,144,30.96, ,10004060010,200901,03004006121
03,004,00,006,0121,252,3,109,23.44, ,10004060010,200901,03004006121
03,004,00,006,0121,252,4,4,0.86, ,10004060010,200901,03004006121
03,004,00,006,0122,253,1,337,40.4,*,10004060014,200901,03004006122
03,004,00,006,0122,253,2,251,30.09, ,10004060014,200901,03004006122
03,004,00,006,0122,253,3,239,28.65, ,10004060014,200901,03004006122
03,004,00,006,0122,253,4,7,0.83, ,10004060014,200901,03004006122
03,004,00,006,0122,254,1,432,57.98,*,10004060014,200901,03004006122
03,004,00,006,0122,254,2,139,18.65, ,10004060014,200901,03004006122
03,004,00,006,0122,254,3,166,22.28, ,10004060014,200901,03004006122
03,004,00,006,0122,254,4,8,1.07, ,10004060014,200901,03004006122
03,004,00,006,0123,255,1,405,54.5,*,10004060015,200901,03004006123
03,004,00,006,0123,255,2,150,20.18, ,10004060015,200901,03004006123
03,004,00,006,0123,255,3,183,24.62, ,10004060015,200901,03004006123
03,004,00,006,0123,255,4,5,0.67, ,10004060015,200901,03004006123
03,004,00,006,0123,256,1,321,42.29,*,10004060015,200901,03004006123
03,004,00,006,0123,256,2,179,23.58, ,10004060015,200901,03004006123
03,004,00,006,0123,256,3,256,33.72, ,10004060015,200901,03004006123
03,004,00,006,0123,256,4,3,0.39, ,10004060015,200901,03004006123
03,004,00,006,0123,257,1,347,42.36,*,10004060015,200901,03004006123
03,004,00,006,0123,257,2,217,26.49, ,10004060015,200901,03004006123
03,004,00,006,0123,257,3,249,30.4, ,10004060015,200901,03004006123
03,004,00,006,0123,257,4,6,0.73, ,10004060015,200901,03004006123
03,004,00,006,0124,258,1,320,42.04,*,10004060007,200901,03004006124
03,004,00,006,0124,258,2,227,29.82, ,10004060007,200901,03004006124
03,004,00,006,0124,258,3,209,27.46, ,10004060007,200901,03004006124
03,004,00,006,0124,258,4,5,0.65, ,10004060007,200901,03004006124
03,004,00,006,0124,259,1,314,33.43,*,10004060007,200901,03004006124
03,004,00,006,0124,259,2,324,34.5, ,10004060007,200901,03004006124
03,004,00,006,0124,259,3,294,31.3, ,10004060007,200901,03004006124
03,004,00,006,0124,259,4,7,0.74, ,10004060007,200901,03004006124
03,004,00,006,0125,260,1,338,38.4,*,10004060012,200901,03004006125
03,004,00,006,0125,260,2,299,33.97, ,10004060012,200901,03004006125
03,004,00,006,0125,260,3,238,27.04, ,10004060012,200901,03004006125
03,004,00,006,0125,260,4,5,0.56, ,10004060012,200901,03004006125
03,004,00,006,0126,261,1,338,46.74,*,10004060013,200901,03004006126
03,004,00,006,0126,261,2,214,29.59, ,10004060013,200901,03004006126
03,004,00,006,0126,261,3,165,22.82, ,10004060013,200901,03004006126
03,004,00,006,0126,261,4,6,0.82, ,10004060013,200901,03004006126
03,004,00,006,0127,262,1,392,45.79,*,10004060008,200901,03004006127
03,004,00,006,0127,262,2,269,31.42, ,10004060008,200901,03004006127
03,004,00,006,0127,262,3,190,22.19, ,10004060008,200901,03004006127
03,004,00,006,0127,262,4,5,0.58, ,10004060008,200901,03004006127
03,004,00,006,0127,263,1,435,46.92,*,10004060008,200901,03004006127
03,004,00,006,0127,263,2,239,25.78, ,10004060008,200901,03004006127
03,004,00,006,0127,263,3,246,26.53, ,10004060008,200901,03004006127
03,004,00,006,0127,263,4,7,0.75, ,10004060008,200901,03004006127
03,004,00,006,0127,264,1,304,37.53,*,10004060008,200901,03004006127
03,004,00,006,0127,264,2,240,29.62, ,10004060008,200901,03004006127
03,004,00,006,0127,264,3,255,31.48, ,10004060008,200901,03004006127
03,004,00,006,0127,264,4,11,1.35, ,10004060008,200901,03004006127
03,004,00,006,0128,265,1,298,41.73,*,10004060017,200901,03004006128
03,004,00,006,0128,265,2,179,25.07, ,10004060017,200901,03004006128
03,004,00,006,0128,265,3,233,32.63, ,10004060017,200901,03004006128
03,004,00,006,0128,265,4,4,0.56, ,10004060017,200901,03004006128
03,004,00,006,0128,266,1,342,44.18,*,10004060017,200901,03004006128
03,004,00,006,0128,266,2,211,27.26, ,10004060017,200901,03004006128
03,004,00,006,0128,266,3,210,27.13, ,10004060017,200901,03004006128
03,004,00,006,0128,266,4,11,1.42, ,10004060017,200901,03004006128
03,004,00,006,0129,267,1,362,49.05,*,10004060011,200901,03004006129
03,004,00,006,0129,267,2,193,26.15, ,10004060011,200901,03004006129
03,004,00,006,0129,267,3,178,24.11, ,10004060011,200901,03004006129
03,004,00,006,0129,267,4,5,0.67, ,10004060011,200901,03004006129
03,004,00,006,0129,268,1,327,44.55,*,10004060011,200901,03004006129
03,004,00,006,0129,268,2,187,25.47, ,10004060011,200901,03004006129
03,004,00,006,0129,268,3,218,29.7, ,10004060011,200901,03004006129
03,004,00,006,0129,268,4,2,0.27, ,10004060011,200901,03004006129
03,004,00,006,0129,269,1,309,45.5,*,10004060011,200901,03004006129
03,004,00,006,0129,269,2,174,25.62, ,10004060011,200901,03004006129
03,004,00,006,0129,269,3,193,28.42, ,10004060011,200901,03004006129
03,004,00,006,0129,269,4,3,0.44, ,10004060011,200901,03004006129
03,004,00,006,0130,270,1,263,43.54,*,10004060016,200901,03004006130
03,004,00,006,0130,270,2,151,25, ,10004060016,200901,03004006130
03,004,00,006,0130,270,3,185,30.62, ,10004060016,200901,03004006130
03,004,00,006,0130,270,4,5,0.82, ,10004060016,200901,03004006130
03,004,00,006,0130,271,1,249,45.94,*,10004060016,200901,03004006130
03,004,00,006,0130,271,2,169,31.18, ,10004060016,200901,03004006130
03,004,00,006,0130,271,3,122,22.5, ,10004060016,200901,03004006130
03,004,00,006,0130,271,4,2,0.36, ,10004060016,200901,03004006130
03,004,00,006,0130,272,1,242,44.64,*,10004060016,200901,03004006130
03,004,00,006,0130,272,2,157,28.96, ,10004060016,200901,03004006130
03,004,00,006,0130,272,3,137,25.27, ,10004060016,200901,03004006130
03,004,00,006,0130,272,4,6,1.1, ,10004060016,200901,03004006130
03,004,00,007,0131,273,1,115,30.58,*,10004070002,200901,03004007131
03,004,00,007,0131,273,2,157,41.75, ,10004070002,200901,03004007131
03,004,00,007,0131,273,3,102,27.12, ,10004070002,200901,03004007131
03,004,00,007,0131,273,4,2,0.53, ,10004070002,200901,03004007131
03,004,00,007,0132,274,1,186,44.6,*,10004070001,200901,03004007132
03,004,00,007,0132,274,2,121,29.01, ,10004070001,200901,03004007132
03,004,00,007,0132,274,3,105,25.17, ,10004070001,200901,03004007132
03,004,00,007,0132,274,4,5,1.19, ,10004070001,200901,03004007132
03,004,00,007,0133,275,1,292,41.65,*,10004070003,200901,03004007133
03,004,00,007,0133,275,2,217,30.95, ,10004070003,200901,03004007133
03,004,00,007,0133,275,3,187,26.67, ,10004070003,200901,03004007133
03,004,00,007,0133,275,4,5,0.71, ,10004070003,200901,03004007133
03,004,00,007,0134,276,1,90,28.12,*,10004070004,200901,03004007134
03,004,00,007,0134,276,2,118,36.87, ,10004070004,200901,03004007134
03,004,00,007,0134,276,3,109,34.06, ,10004070004,200901,03004007134
03,004,00,007,0134,276,4,3,0.93, ,10004070004,200901,03004007134
03,004,00,007,0135,277,1,281,36.82,*,10004070005,200901,03004007135
03,004,00,007,0135,277,2,279,36.56, ,10004070005,200901,03004007135
03,004,00,007,0135,277,3,196,25.68, ,10004070005,200901,03004007135
03,004,00,007,0135,277,4,7,0.91, ,10004070005,200901,03004007135
03,004,00,007,0135,278,1,492,43.69,*,10004070005,200901,03004007135
03,004,00,007,0135,278,2,259,23, ,10004070005,200901,03004007135
03,004,00,007,0135,278,3,366,32.5, ,10004070005,200901,03004007135
03,004,00,007,0135,278,4,9,0.79, ,10004070005,200901,03004007135
03,004,00,007,0136,279,1,367,32.16,*,10004070006,200901,03004007136
03,004,00,007,0136,279,2,339,29.71, ,10004070006,200901,03004007136
03,004,00,007,0136,279,3,426,37.33, ,10004070006,200901,03004007136
03,004,00,007,0136,279,4,9,0.78, ,10004070006,200901,03004007136
03,004,00,007,0137,280,1,158,33.61,*,10004070007,200901,03004007137
03,004,00,007,0137,280,2,208,44.25, ,10004070007,200901,03004007137
03,004,00,007,0137,280,3,102,21.7, ,10004070007,200901,03004007137
03,004,00,007,0137,280,4,2,0.42, ,10004070007,200901,03004007137
03,004,00,007,0138,281,1,152,29.11,*,10004070008,200901,03004007138
03,004,00,007,0138,281,2,205,39.27, ,10004070008,200901,03004007138
03,004,00,007,0138,281,3,162,31.03, ,10004070008,200901,03004007138
03,004,00,007,0138,281,4,3,0.57, ,10004070008,200901,03004007138
03,004,00,007,0139,282,1,336,38.31,*,10004070009,200901,03004007139
03,004,00,007,0139,282,2,266,30.33, ,10004070009,200901,03004007139
03,004,00,007,0139,282,3,272,31.01, ,10004070009,200901,03004007139
03,004,00,007,0139,282,4,3,0.34, ,10004070009,200901,03004007139
03,004,00,007,0139,283,1,329,39.21,*,10004070009,200901,03004007139
03,004,00,007,0139,283,2,258,30.75, ,10004070009,200901,03004007139
03,004,00,007,0139,283,3,247,29.43, ,10004070009,200901,03004007139
03,004,00,007,0139,283,4,5,0.59, ,10004070009,200901,03004007139
03,004,00,007,0140,284,1,432,35.2,*,10004070010,200901,03004007140
03,004,00,007,0140,284,2,388,31.62, ,10004070010,200901,03004007140
03,004,00,007,0140,284,3,399,32.51, ,10004070010,200901,03004007140
03,004,00,007,0140,284,4,8,0.65, ,10004070010,200901,03004007140
03,004,00,007,0141,285,1,387,34.86,*,10004070011,200901,03004007141
03,004,00,007,0141,285,2,318,28.64, ,10004070011,200901,03004007141
03,004,00,007,0141,285,3,394,35.49, ,10004070011,200901,03004007141
03,004,00,007,0141,285,4,11,0.99, ,10004070011,200901,03004007141
03,004,00,007,0141,286,1,209,37.25,*,10004070011,200901,03004007141
03,004,00,007,0141,286,2,133,23.7, ,10004070011,200901,03004007141
03,004,00,007,0141,286,3,216,38.5, ,10004070011,200901,03004007141
03,004,00,007,0141,286,4,3,0.53, ,10004070011,200901,03004007141
03,004,00,007,0141,287,1,248,32.04,*,10004070011,200901,03004007141
03,004,00,007,0141,287,2,274,35.4, ,10004070011,200901,03004007141
03,004,00,007,0141,287,3,242,31.26, ,10004070011,200901,03004007141
03,004,00,007,0141,287,4,10,1.29, ,10004070011,200901,03004007141
03,004,00,007,0142,288,1,284,32.45,*,10004070012,200901,03004007142
03,004,00,007,0142,288,2,330,37.71, ,10004070012,200901,03004007142
03,004,00,007,0142,288,3,256,29.25, ,10004070012,200901,03004007142
03,004,00,007,0142,288,4,5,0.57, ,10004070012,200901,03004007142
03,004,00,008,0143,289,1,454,50.95,*,10004080001,200901,03004008143
03,004,00,008,0143,289,2,193,21.66, ,10004080001,200901,03004008143
03,004,00,008,0143,289,3,234,26.26, ,10004080001,200901,03004008143
03,004,00,008,0143,289,4,10,1.12, ,10004080001,200901,03004008143
03,004,00,008,0143,290,1,349,50.14,*,10004080001,200901,03004008143
03,004,00,008,0143,290,2,161,23.13, ,10004080001,200901,03004008143
03,004,00,008,0143,290,3,184,26.43, ,10004080001,200901,03004008143
03,004,00,008,0143,290,4,2,0.28, ,10004080001,200901,03004008143
03,004,00,008,0143,291,1,363,43.36,*,10004080001,200901,03004008143
03,004,00,008,0143,291,2,184,21.98, ,10004080001,200901,03004008143
03,004,00,008,0143,291,3,288,34.4, ,10004080001,200901,03004008143
03,004,00,008,0143,291,4,2,0.23, ,10004080001,200901,03004008143
03,004,00,008,0144,292,1,274,38.53,*,10004080002,200901,03004008144
03,004,00,008,0144,292,2,168,23.62, ,10004080002,200901,03004008144
03,004,00,008,0144,292,3,260,36.56, ,10004080002,200901,03004008144
03,004,00,008,0144,292,4,9,1.26, ,10004080002,200901,03004008144
03,004,00,008,0145,293,1,56,31.63,*,10004080003,200901,03004008145
03,004,00,008,0145,293,2,69,38.98, ,10004080003,200901,03004008145
03,004,00,008,0145,293,3,50,28.24, ,10004080003,200901,03004008145
03,004,00,008,0145,293,4,2,1.12, ,10004080003,200901,03004008145
03,004,00,008,0146,294,1,111,47.03,*,10004080004,200901,03004008146
03,004,00,008,0146,294,2,73,30.93, ,10004080004,200901,03004008146
03,004,00,008,0146,294,3,52,22.03, ,10004080004,200901,03004008146
03,004,00,008,0146,294,4,0,0, ,10004080004,200901,03004008146
03,004,00,008,0147,295,1,137,51.5,*,10004080005,200901,03004008147
03,004,00,008,0147,295,2,54,20.3, ,10004080005,200901,03004008147
03,004,00,008,0147,295,3,75,28.19, ,10004080005,200901,03004008147
03,004,00,008,0147,295,4,0,0, ,10004080005,200901,03004008147
03,004,00,008,0148,296,1,384,50.72,*,10004080006,200901,03004008148
03,004,00,008,0148,296,2,224,29.59, ,10004080006,200901,03004008148
03,004,00,008,0148,296,3,136,17.96, ,10004080006,200901,03004008148
03,004,00,008,0148,296,4,13,1.71, ,10004080006,200901,03004008148
03,004,00,008,0149,297,1,212,46.49,*,10004080011,200901,03004008149
03,004,00,008,0149,297,2,165,36.18, ,10004080011,200901,03004008149
03,004,00,008,0149,297,3,76,16.66, ,10004080011,200901,03004008149
03,004,00,008,0149,297,4,3,0.65, ,10004080011,200901,03004008149
03,004,00,008,0149,298,1,127,55.45,*,10004080011,200901,03004008149
03,004,00,008,0149,298,2,45,19.65, ,10004080011,200901,03004008149
03,004,00,008,0149,298,3,57,24.89, ,10004080011,200901,03004008149
03,004,00,008,0149,298,4,0,0, ,10004080011,200901,03004008149
03,004,00,008,0150,299,1,119,31.81,*,10004080007,200901,03004008150
03,004,00,008,0150,299,2,98,26.2, ,10004080007,200901,03004008150
03,004,00,008,0150,299,3,153,40.9, ,10004080007,200901,03004008150
03,004,00,008,0150,299,4,4,1.06, ,10004080007,200901,03004008150
03,004,00,008,0151,300,1,165,29.2,*,10004080008,200901,03004008151
03,004,00,008,0151,300,2,136,24.07, ,10004080008,200901,03004008151
03,004,00,008,0151,300,3,261,46.19, ,10004080008,200901,03004008151
03,004,00,008,0151,300,4,3,0.53, ,10004080008,200901,03004008151
03,004,00,008,0151,301,1,91,35.4,*,10004080008,200901,03004008151
03,004,00,008,0151,301,2,89,34.63, ,10004080008,200901,03004008151
03,004,00,008,0151,301,3,76,29.57, ,10004080008,200901,03004008151
03,004,00,008,0151,301,4,1,0.38, ,10004080008,200901,03004008151
03,004,00,008,0152,302,1,297,52.47,*,10004080009,200901,03004008152
03,004,00,008,0152,302,2,123,21.73, ,10004080009,200901,03004008152
03,004,00,008,0152,302,3,144,25.44, ,10004080009,200901,03004008152
03,004,00,008,0152,302,4,2,0.35, ,10004080009,200901,03004008152
03,004,00,008,0152,303,1,332,52.11,*,10004080009,200901,03004008152
03,004,00,008,0152,303,2,140,21.97, ,10004080009,200901,03004008152
03,004,00,008,0152,303,3,159,24.96, ,10004080009,200901,03004008152
03,004,00,008,0152,303,4,6,0.94, ,10004080009,200901,03004008152
03,004,00,008,0153,304,1,622,54.99,*,10004080010,200901,03004008153
03,004,00,008,0153,304,2,249,22.01, ,10004080010,200901,03004008153
03,004,00,008,0153,304,3,250,22.1, ,10004080010,200901,03004008153
03,004,00,008,0153,304,4,10,0.88, ,10004080010,200901,03004008153
03,004,00,009,0154,305,1,326,38.17,*,10004090001,200901,03004009154
03,004,00,009,0154,305,2,219,25.64, ,10004090001,200901,03004009154
03,004,00,009,0154,305,3,305,35.71, ,10004090001,200901,03004009154
03,004,00,009,0154,305,4,4,0.46, ,10004090001,200901,03004009154
03,004,00,009,0155,306,1,408,44.29,*,10004090002,200901,03004009155
03,004,00,009,0155,306,2,224,24.32, ,10004090002,200901,03004009155
03,004,00,009,0155,306,3,282,30.61, ,10004090002,200901,03004009155
03,004,00,009,0155,306,4,7,0.76, ,10004090002,200901,03004009155
03,004,00,009,0156,307,1,203,45.01,*,10004090007,200901,03004009156
03,004,00,009,0156,307,2,100,22.17, ,10004090007,200901,03004009156
03,004,00,009,0156,307,3,145,32.15, ,10004090007,200901,03004009156
03,004,00,009,0156,307,4,3,0.66, ,10004090007,200901,03004009156
03,004,00,009,0157,308,1,275,40.56,*,10004090003,200901,03004009157
03,004,00,009,0157,308,2,147,21.68, ,10004090003,200901,03004009157
03,004,00,009,0157,308,3,255,37.61, ,10004090003,200901,03004009157
03,004,00,009,0157,308,4,1,0.14, ,10004090003,200901,03004009157
03,004,00,009,0157,309,1,388,33.82,*,10004090003,200901,03004009157
03,004,00,009,0157,309,2,283,24.67, ,10004090003,200901,03004009157
03,004,00,009,0157,309,3,470,40.97, ,10004090003,200901,03004009157
03,004,00,009,0157,309,4,6,0.52, ,10004090003,200901,03004009157
03,004,00,009,0158,310,1,170,29.56,*,10004090004,200901,03004009158
03,004,00,009,0158,310,2,112,19.47, ,10004090004,200901,03004009158
03,004,00,009,0158,310,3,289,50.26, ,10004090004,200901,03004009158
03,004,00,009,0158,310,4,4,0.69, ,10004090004,200901,03004009158
03,004,00,009,0159,311,1,130,40.37,*,10004090005,200901,03004009159
03,004,00,009,0159,311,2,89,27.63, ,10004090005,200901,03004009159
03,004,00,009,0159,311,3,99,30.74, ,10004090005,200901,03004009159
03,004,00,009,0159,311,4,4,1.24, ,10004090005,200901,03004009159
03,004,00,009,0160,312,1,238,42.42,*,10004090006,200901,03004009160
03,004,00,009,0160,312,2,166,29.59, ,10004090006,200901,03004009160
03,004,00,009,0160,312,3,150,26.73, ,10004090006,200901,03004009160
03,004,00,009,0160,312,4,7,1.24, ,10004090006,200901,03004009160
03,004,00,009,0161,313,1,102,37.5,*,10004090008,200901,03004009161
03,004,00,009,0161,313,2,70,25.73, ,10004090008,200901,03004009161
03,004,00,009,0161,313,3,97,35.66, ,10004090008,200901,03004009161
03,004,00,009,0161,313,4,3,1.1, ,10004090008,200901,03004009161
03,004,00,009,0162,314,1,75,35.21,*,10004090009,200901,03004009162
03,004,00,009,0162,314,2,39,18.3, ,10004090009,200901,03004009162
03,004,00,009,0162,314,3,99,46.47, ,10004090009,200901,03004009162
03,004,00,009,0162,314,4,0,0, ,10004090009,200901,03004009162
03,004,00,010,0163,315,1,533,41.86,*,10004100001,200901,03004010163
03,004,00,010,0163,315,2,310,24.35, ,10004100001,200901,03004010163
03,004,00,010,0163,315,3,419,32.91, ,10004100001,200901,03004010163
03,004,00,010,0163,315,4,11,0.86, ,10004100001,200901,03004010163
03,004,00,010,0164,316,1,344,41.74,*,10004100010,200901,03004010164
03,004,00,010,0164,316,2,184,22.33, ,10004100010,200901,03004010164
03,004,00,010,0164,316,3,295,35.8, ,10004100010,200901,03004010164
03,004,00,010,0164,316,4,1,0.12, ,10004100010,200901,03004010164
03,004,00,010,0164,317,1,231,41.69,*,10004100010,200901,03004010164
03,004,00,010,0164,317,2,107,19.31, ,10004100010,200901,03004010164
03,004,00,010,0164,317,3,213,38.44, ,10004100010,200901,03004010164
03,004,00,010,0164,317,4,3,0.54, ,10004100010,200901,03004010164
03,004,00,010,0165,318,1,360,44.66,*,10004100002,200901,03004010165
03,004,00,010,0165,318,2,145,17.99, ,10004100002,200901,03004010165
03,004,00,010,0165,318,3,298,36.97, ,10004100002,200901,03004010165
03,004,00,010,0165,318,4,3,0.37, ,10004100002,200901,03004010165
03,004,00,010,0166,319,1,245,35.92,*,10004100003,200901,03004010166
03,004,00,010,0166,319,2,254,37.24, ,10004100003,200901,03004010166
03,004,00,010,0166,319,3,178,26.09, ,10004100003,200901,03004010166
03,004,00,010,0166,319,4,5,0.73, ,10004100003,200901,03004010166
03,004,00,010,0167,320,1,449,47.61,*,10004100004,200901,03004010167
03,004,00,010,0167,320,2,202,21.42, ,10004100004,200901,03004010167
03,004,00,010,0167,320,3,283,30.01, ,10004100004,200901,03004010167
03,004,00,010,0167,320,4,9,0.95, ,10004100004,200901,03004010167
03,004,00,010,0168,321,1,216,39.05,*,10004100006,200901,03004010168
03,004,00,010,0168,321,2,143,25.85, ,10004100006,200901,03004010168
03,004,00,010,0168,321,3,188,33.99, ,10004100006,200901,03004010168
03,004,00,010,0168,321,4,6,1.08, ,10004100006,200901,03004010168
03,004,00,010,0169,322,1,266,43.96,*,10004100005,200901,03004010169
03,004,00,010,0169,322,2,155,25.61, ,10004100005,200901,03004010169
03,004,00,010,0169,322,3,181,29.91, ,10004100005,200901,03004010169
03,004,00,010,0169,322,4,3,0.49, ,10004100005,200901,03004010169
03,004,00,010,0170,323,1,230,43.8,*,10004100008,200901,03004010170
03,004,00,010,0170,323,2,138,26.28, ,10004100008,200901,03004010170
03,004,00,010,0170,323,3,148,28.19, ,10004100008,200901,03004010170
03,004,00,010,0170,323,4,9,1.71, ,10004100008,200901,03004010170
03,004,00,010,0171,324,1,220,44.71,*,10004100009,200901,03004010171
03,004,00,010,0171,324,2,94,19.1, ,10004100009,200901,03004010171
03,004,00,010,0171,324,3,173,35.16, ,10004100009,200901,03004010171
03,004,00,010,0171,324,4,5,1.01, ,10004100009,200901,03004010171
03,004,00,010,0172,325,1,148,45.12,*,10004100007,200901,03004010172
03,004,00,010,0172,325,2,58,17.68, ,10004100007,200901,03004010172
03,004,00,010,0172,325,3,118,35.97, ,10004100007,200901,03004010172
03,004,00,010,0172,325,4,4,1.21, ,10004100007,200901,03004010172
03,004,00,011,0173,326,1,269,39.97,*,10004110001,200901,03004011173
03,004,00,011,0173,326,2,221,32.83, ,10004110001,200901,03004011173
03,004,00,011,0173,326,3,181,26.89, ,10004110001,200901,03004011173
03,004,00,011,0173,326,4,2,0.29, ,10004110001,200901,03004011173
03,004,00,011,0174,327,1,206,36.58,*,10004110002,200901,03004011174
03,004,00,011,0174,327,2,109,19.36, ,10004110002,200901,03004011174
03,004,00,011,0174,327,3,246,43.69, ,10004110002,200901,03004011174
03,004,00,011,0174,327,4,2,0.35, ,10004110002,200901,03004011174
03,004,00,011,0175,328,1,162,32.92,*,10004110003,200901,03004011175
03,004,00,011,0175,328,2,156,31.7, ,10004110003,200901,03004011175
03,004,00,011,0175,328,3,168,34.14, ,10004110003,200901,03004011175
03,004,00,011,0175,328,4,6,1.21, ,10004110003,200901,03004011175
03,004,00,011,0176,329,1,80,30.41,*,10004110005,200901,03004011176
03,004,00,011,0176,329,2,71,26.99, ,10004110005,200901,03004011176
03,004,00,011,0176,329,3,110,41.82, ,10004110005,200901,03004011176
03,004,00,011,0176,329,4,2,0.76, ,10004110005,200901,03004011176
03,004,00,011,0176,330,1,49,25.52,*,10004110005,200901,03004011176
03,004,00,011,0176,330,2,45,23.43, ,10004110005,200901,03004011176
03,004,00,011,0176,330,3,97,50.52, ,10004110005,200901,03004011176
03,004,00,011,0176,330,4,1,0.52, ,10004110005,200901,03004011176
03,004,00,011,0177,331,1,501,53.46,*,10004110004,200901,03004011177
03,004,00,011,0177,331,2,188,20.06, ,10004110004,200901,03004011177
03,004,00,011,0177,331,3,241,25.72, ,10004110004,200901,03004011177
03,004,00,011,0177,331,4,7,0.74, ,10004110004,200901,03004011177
03,004,00,011,0178,332,1,84,24.7,*,10004110006,200901,03004011178
03,004,00,011,0178,332,2,112,32.94, ,10004110006,200901,03004011178
03,004,00,011,0178,332,3,142,41.76, ,10004110006,200901,03004011178
03,004,00,011,0178,332,4,2,0.58, ,10004110006,200901,03004011178
03,004,00,011,0178,333,1,106,34.75,*,10004110006,200901,03004011178
03,004,00,011,0178,333,2,95,31.14, ,10004110006,200901,03004011178
03,004,00,011,0178,333,3,101,33.11, ,10004110006,200901,03004011178
03,004,00,011,0178,333,4,3,0.98, ,10004110006,200901,03004011178
03,004,00,012,0179,334,1,193,55.3,*,10004120001,200901,03004012179
03,004,00,012,0179,334,2,110,31.51, ,10004120001,200901,03004012179
03,004,00,012,0179,334,3,44,12.6, ,10004120001,200901,03004012179
03,004,00,012,0179,334,4,2,0.57, ,10004120001,200901,03004012179
03,004,00,012,0180,335,1,175,65.05,*,10004120002,200901,03004012180
03,004,00,012,0180,335,2,65,24.16, ,10004120002,200901,03004012180
03,004,00,012,0180,335,3,29,10.78, ,10004120002,200901,03004012180
03,004,00,012,0180,335,4,0,0, ,10004120002,200901,03004012180
03,004,00,012,0181,336,1,86,48.04,*,10004120001,200901,03004012181
03,004,00,012,0181,336,2,42,23.46, ,10004120001,200901,03004012181
03,004,00,012,0181,336,3,47,26.25, ,10004120001,200901,03004012181
03,004,00,012,0181,336,4,4,2.23, ,10004120001,200901,03004012181
03,004,00,012,0181,337,1,130,58.29,*,10004120001,200901,03004012181
03,004,00,012,0181,337,2,64,28.69, ,10004120001,200901,03004012181
03,004,00,012,0181,337,3,29,13, ,10004120001,200901,03004012181
03,004,00,012,0181,337,4,0,0, ,10004120001,200901,03004012181
03,004,00,012,0182,338,1,401,50.25,*,10004120003,200901,03004012182
03,004,00,012,0182,338,2,332,41.6, ,10004120003,200901,03004012182
03,004,00,012,0182,338,3,60,7.51, ,10004120003,200901,03004012182
03,004,00,012,0182,338,4,5,0.62, ,10004120003,200901,03004012182
03,004,00,012,0183,339,1,228,61.78,*,10004120005,200901,03004012183
03,004,00,012,0183,339,2,99,26.82, ,10004120005,200901,03004012183
03,004,00,012,0183,339,3,39,10.56, ,10004120005,200901,03004012183
03,004,00,012,0183,339,4,3,0.81, ,10004120005,200901,03004012183
03,004,00,012,0183,340,1,231,52.26,*,10004120005,200901,03004012183
03,004,00,012,0183,340,2,154,34.84, ,10004120005,200901,03004012183
03,004,00,012,0183,340,3,53,11.99, ,10004120005,200901,03004012183
03,004,00,012,0183,340,4,4,0.9, ,10004120005,200901,03004012183
03,004,00,012,0184,341,1,223,57.92,*,10004120004,200901,03004012184
03,004,00,012,0184,341,2,116,30.12, ,10004120004,200901,03004012184
03,004,00,012,0184,341,3,45,11.68, ,10004120004,200901,03004012184
03,004,00,012,0184,341,4,1,0.25, ,10004120004,200901,03004012184
03,004,00,012,0185,342,1,139,48.77,*,10004120006,200901,03004012185
03,004,00,012,0185,342,2,109,38.24, ,10004120006,200901,03004012185
03,004,00,012,0185,342,3,33,11.57, ,10004120006,200901,03004012185
03,004,00,012,0185,342,4,4,1.4, ,10004120006,200901,03004012185
