provinceID,cityID,districtID,townID,villageID,nameVillage,nameTown,nameDistrict,nameCity,oldID,voteID_base,trimVillage,names_no,id_no,voteID_id,trimNames,id_id2,names_id2,voteID
02,000,00,004,0085,復興里,左營區,高雄市,高雄市,02000004085,200401,復興里,高雄市左營區復興里,,,高雄左營復興,,,
02,000,00,004,0089,自治里,左營區,高雄市,高雄市,02000004089,200401,自治里,高雄市左營區自治里,,,高雄左營自治,,,
02,000,00,004,0091,自立里,左營區,高雄市,高雄市,02000004091,200401,自立里,高雄市左營區自立里,,,高雄左營自立,,,
02,000,00,004,0104,自勉里,左營區,高雄市,高雄市,02000004104,200401,自勉里,高雄市左營區自勉里,,,高雄左營自勉,,,
02,000,00,006,0223,港北里,三民區,高雄市,高雄市,02000006223,200401,港北里,高雄市三民區港北里,,,高雄三民港北,,,
02,000,00,006,0232,九如里,三民區,高雄市,高雄市,02000006232,200401,九如里,高雄市三民區九如里,,,高雄三民九如,,,
02,000,00,011,0459,海澄里,小港區,高雄市,高雄市,02000011459,200401,海澄里,高雄市小港區海澄里,,,高雄小港海澄,,,
02,000,00,011,0460,海昌里,小港區,高雄市,高雄市,02000011460,200401,海昌里,高雄市小港區海昌里,,,高雄小港海昌,,,
02,000,00,011,0461,海豐里,小港區,高雄市,高雄市,02000011461,200401,海豐里,高雄市小港區海豐里,,,高雄小港海豐,,,
02,000,00,011,0462,海原里,小港區,高雄市,高雄市,02000011462,200401,海原里,高雄市小港區海原里,,,高雄小港海原,,,
02,000,00,011,0463,海城里,小港區,高雄市,高雄市,02000011463,200401,海城里,高雄市小港區海城里,,,高雄小港海城,,,
03,002,00,001,0009,民生里,宜蘭市,宜蘭縣,宜蘭縣,03002001009,200401,民生里,宜蘭縣宜蘭市民生里,,,宜蘭宜蘭民生,,,
03,002,00,001,0010,昇平里,宜蘭市,宜蘭縣,宜蘭縣,03002001010,200401,昇平里,宜蘭縣宜蘭市昇平里,,,宜蘭宜蘭昇平,,,
03,002,00,001,0011,大東里,宜蘭市,宜蘭縣,宜蘭縣,03002001011,200401,大東里,宜蘭縣宜蘭市大東里,,,宜蘭宜蘭大東,,,
03,002,00,001,0012,新興里,宜蘭市,宜蘭縣,宜蘭縣,03002001012,200401,新興里,宜蘭縣宜蘭市新興里,,,宜蘭宜蘭新興,,,
03,002,00,001,0013,和睦里,宜蘭市,宜蘭縣,宜蘭縣,03002001013,200401,和睦里,宜蘭縣宜蘭市和睦里,,,宜蘭宜蘭和睦,,,
03,002,00,001,0027,中正里,宜蘭市,宜蘭縣,宜蘭縣,03002001027,200401,中正里,宜蘭縣宜蘭市中正里,,,宜蘭宜蘭中正,,,
03,002,00,001,0036,慶和里,宜蘭市,宜蘭縣,宜蘭縣,03002001036,200401,慶和里,宜蘭縣宜蘭市慶和里,,,宜蘭宜蘭慶和,,,
03,002,00,001,0037,鄂王里,宜蘭市,宜蘭縣,宜蘭縣,03002001037,200401,鄂王里,宜蘭縣宜蘭市鄂王里,,,宜蘭宜蘭鄂王,,,
03,002,00,001,0040,大道里,宜蘭市,宜蘭縣,宜蘭縣,03002001040,200401,大道里,宜蘭縣宜蘭市大道里,,,宜蘭宜蘭大道,,,
03,002,00,002,0041,開羅里,羅東鎮,宜蘭縣,宜蘭縣,03002002041,200401,開羅里,宜蘭縣羅東鎮開羅里,,,宜蘭羅東開羅,,,
03,002,00,002,0042,開元里,羅東鎮,宜蘭縣,宜蘭縣,03002002042,200401,開元里,宜蘭縣羅東鎮開元里,,,宜蘭羅東開元,,,
03,002,00,002,0043,東明里,羅東鎮,宜蘭縣,宜蘭縣,03002002043,200401,東明里,宜蘭縣羅東鎮東明里,,,宜蘭羅東東明,,,
03,002,00,002,0052,居仁里,羅東鎮,宜蘭縣,宜蘭縣,03002002052,200401,居仁里,宜蘭縣羅東鎮居仁里,,,宜蘭羅東居仁,,,
03,002,00,002,0053,義和里,羅東鎮,宜蘭縣,宜蘭縣,03002002053,200401,義和里,宜蘭縣羅東鎮義和里,,,宜蘭羅東義和,,,
03,002,00,002,0054,羅東里,羅東鎮,宜蘭縣,宜蘭縣,03002002054,200401,羅東里,宜蘭縣羅東鎮羅東里,,,宜蘭羅東羅東,,,
03,002,00,002,0055,浮崙里,羅東鎮,宜蘭縣,宜蘭縣,03002002055,200401,浮崙里,宜蘭縣羅東鎮浮崙里,,,宜蘭羅東浮崙,,,
03,002,00,003,0071,岳明里,蘇澳鎮,宜蘭縣,宜蘭縣,03002003071,200401,岳明里,宜蘭縣蘇澳鎮岳明里,,,宜蘭蘇澳岳明,,,
03,003,00,008,0337,大華村,蘆竹鄉,桃園縣,桃園縣,03003008337,200401,大華村,桃園縣蘆竹鄉大華村,,,桃園蘆竹大華,,,
03,003,00,009,0364,建華村,大園鄉,桃園縣,桃園縣,03003009364,200401,建華村,桃園縣大園鄉建華村,,,桃園大園建華,,,
03,003,00,010,0381,干城村,龍潭鄉,桃園縣,桃園縣,03003010381,200401,干城村,桃園縣龍潭鄉干城村,,,桃園龍潭干城,,,
03,011,00,001,0024,舊埔里,新營市,臺南縣,臺南縣,03011001024,200401,舊埔里,臺南縣新營市舊埔里,,,臺南新營舊埔,,,
03,011,00,013,0228,一秀里,學甲鎮,臺南縣,臺南縣,03011013228,200401,一秀里,臺南縣學甲鎮一秀里,,,臺南學甲一秀,,,
03,011,00,013,0229,西明里,學甲鎮,臺南縣,臺南縣,03011013229,200401,西明里,臺南縣學甲鎮西明里,,,臺南學甲西明,,,
03,011,00,013,0230,宜民里,學甲鎮,臺南縣,臺南縣,03011013230,200401,宜民里,臺南縣學甲鎮宜民里,,,臺南學甲宜民,,,
03,011,00,013,0231,煥昌里,學甲鎮,臺南縣,臺南縣,03011013231,200401,煥昌里,臺南縣學甲鎮煥昌里,,,臺南學甲煥昌,,,
03,011,00,013,0232,慈生里,學甲鎮,臺南縣,臺南縣,03011013232,200401,慈生里,臺南縣學甲鎮慈生里,,,臺南學甲慈生,,,
03,011,00,013,0234,新生里,學甲鎮,臺南縣,臺南縣,03011013234,200401,新生里,臺南縣學甲鎮新生里,,,臺南學甲新生,,,
03,011,00,013,0235,百福里,學甲鎮,臺南縣,臺南縣,03011013235,200401,百福里,臺南縣學甲鎮百福里,,,臺南學甲百福,,,
03,011,00,013,0237,文化里,學甲鎮,臺南縣,臺南縣,03011013237,200401,文化里,臺南縣學甲鎮文化里,,,臺南學甲文化,,,
03,011,00,013,0238,大安里,學甲鎮,臺南縣,臺南縣,03011013238,200401,大安里,臺南縣學甲鎮大安里,,,臺南學甲大安,,,
03,011,00,013,0239,美豐里,學甲鎮,臺南縣,臺南縣,03011013239,200401,美豐里,臺南縣學甲鎮美豐里,,,臺南學甲美豐,,,
03,011,00,013,0240,美和里,學甲鎮,臺南縣,臺南縣,03011013240,200401,美和里,臺南縣學甲鎮美和里,,,臺南學甲美和,,,
03,011,00,013,0241,達明里,學甲鎮,臺南縣,臺南縣,03011013241,200401,達明里,臺南縣學甲鎮達明里,,,臺南學甲達明,,,
03,011,00,013,0242,光明里,學甲鎮,臺南縣,臺南縣,03011013242,200401,光明里,臺南縣學甲鎮光明里,,,臺南學甲光明,,,
03,011,00,013,0243,民吉里,學甲鎮,臺南縣,臺南縣,03011013243,200401,民吉里,臺南縣學甲鎮民吉里,,,臺南學甲民吉,,,
03,011,00,013,0244,西進里,學甲鎮,臺南縣,臺南縣,03011013244,200401,西進里,臺南縣學甲鎮西進里,,,臺南學甲西進,,,
03,011,00,013,0245,白渚里,學甲鎮,臺南縣,臺南縣,03011013245,200401,白渚里,臺南縣學甲鎮白渚里,,,臺南學甲白渚,,,
03,011,00,013,0247,頭港里,學甲鎮,臺南縣,臺南縣,03011013247,200401,頭港里,臺南縣學甲鎮頭港里,,,臺南學甲頭港,,,
03,011,00,013,0249,平東里,學甲鎮,臺南縣,臺南縣,03011013249,200401,平東里,臺南縣學甲鎮平東里,,,臺南學甲平東,,,
03,011,00,013,0250,平西里,學甲鎮,臺南縣,臺南縣,03011013250,200401,平西里,臺南縣學甲鎮平西里,,,臺南學甲平西,,,
03,011,00,013,0251,頂洲里,學甲鎮,臺南縣,臺南縣,03011013251,200401,頂洲里,臺南縣學甲鎮頂洲里,,,臺南學甲頂洲,,,
03,011,00,013,0252,紅茄里,學甲鎮,臺南縣,臺南縣,03011013252,200401,紅茄里,臺南縣學甲鎮紅茄里,,,臺南學甲紅茄,,,
03,011,00,013,0253,新芳里,學甲鎮,臺南縣,臺南縣,03011013253,200401,新芳里,臺南縣學甲鎮新芳里,,,臺南學甲新芳,,,
03,012,00,001,0029,誠正里,鳳山市,高雄縣,高雄縣,03012001029,200401,誠正里,高雄縣鳳山市誠正里,,,高雄鳳山誠正,,,
03,012,00,001,0041,美齡里,鳳山市,高雄縣,高雄縣,03012001041,200401,美齡里,高雄縣鳳山市美齡里,,,高雄鳳山美齡,,,
03,012,00,001,0044,海風里,鳳山市,高雄縣,高雄縣,03012001044,200401,海風里,高雄縣鳳山市海風里,,,高雄鳳山海風,,,
03,012,00,003,0112,復興村,大寮鄉,高雄縣,高雄縣,03012003112,200401,復興村,高雄縣大寮鄉復興村,,,高雄大寮復興,,,
03,012,00,008,0211,仁愛里,岡山鎮,高雄縣,高雄縣,03012008211,200401,仁愛里,高雄縣岡山鎮仁愛里,,,高雄岡山仁愛,,,
03,012,00,008,0212,四維里,岡山鎮,高雄縣,高雄縣,03012008212,200401,四維里,高雄縣岡山鎮四維里,,,高雄岡山四維,,,
03,012,00,008,0213,復興里,岡山鎮,高雄縣,高雄縣,03012008213,200401,復興里,高雄縣岡山鎮復興里,,,高雄岡山復興,,,
03,012,00,019,0350,鼓山里,旗山鎮,高雄縣,高雄縣,03012019350,200401,鼓山里,高雄縣旗山鎮鼓山里,,,高雄旗山鼓山,,,
03,012,00,019,0351,新山里,旗山鎮,高雄縣,高雄縣,03012019351,200401,新山里,高雄縣旗山鎮新山里,,,高雄旗山新山,,,
03,012,00,019,0352,和平里,旗山鎮,高雄縣,高雄縣,03012019352,200401,和平里,高雄縣旗山鎮和平里,,,高雄旗山和平,,,
03,012,00,019,0369,糖廠里,旗山鎮,高雄縣,高雄縣,03012019369,200401,糖廠里,高雄縣旗山鎮糖廠里,,,高雄旗山糖廠,,,
03,012,00,026,0444,梅蘭村,桃源鄉,高雄縣,高雄縣,03012026444,200401,梅蘭村,高雄縣桃源鄉梅蘭村,,,高雄桃源梅蘭,,,
