provinceID,cityID,districtID,townID,villageID,nameVillage,nameTown,nameDistrict,nameCity,oldID,voteID,id
63,000,00,120,0001,建民里,北投區,臺北市,臺北市,63000120001,201401,63000120001
63,000,00,120,0002,文林里,北投區,臺北市,臺北市,63000120002,201401,63000120002
63,000,00,120,0003,石牌里,北投區,臺北市,臺北市,63000120003,201401,63000120003
63,000,00,120,0004,福興里,北投區,臺北市,臺北市,63000120004,201401,63000120004
63,000,00,120,0005,榮光里,北投區,臺北市,臺北市,63000120005,201401,63000120005
63,000,00,120,0006,榮華里,北投區,臺北市,臺北市,63000120006,201401,63000120006
63,000,00,120,0007,裕民里,北投區,臺北市,臺北市,63000120007,201401,63000120007
63,000,00,120,0008,振華里,北投區,臺北市,臺北市,63000120008,201401,63000120008
63,000,00,120,0009,永和里,北投區,臺北市,臺北市,63000120009,201401,63000120009
63,000,00,120,0010,永欣里,北投區,臺北市,臺北市,63000120010,201401,63000120010
63,000,00,120,0011,永明里,北投區,臺北市,臺北市,63000120011,201401,63000120011
63,000,00,120,0012,東華里,北投區,臺北市,臺北市,63000120012,201401,63000120012
63,000,00,120,0013,吉利里,北投區,臺北市,臺北市,63000120013,201401,63000120013
63,000,00,120,0014,吉慶里,北投區,臺北市,臺北市,63000120014,201401,63000120014
63,000,00,120,0015,尊賢里,北投區,臺北市,臺北市,63000120015,201401,63000120015
63,000,00,120,0016,立賢里,北投區,臺北市,臺北市,63000120016,201401,63000120016
63,000,00,120,0017,立農里,北投區,臺北市,臺北市,63000120017,201401,63000120017
63,000,00,120,0018,八仙里,北投區,臺北市,臺北市,63000120018,201401,63000120018
63,000,00,120,0019,洲美里,北投區,臺北市,臺北市,63000120019,201401,63000120019
63,000,00,120,0020,奇岩里,北投區,臺北市,臺北市,63000120020,201401,63000120020
63,000,00,120,0021,清江里,北投區,臺北市,臺北市,63000120021,201401,63000120021
63,000,00,120,0022,中央里,北投區,臺北市,臺北市,63000120022,201401,63000120022
63,000,00,120,0023,長安里,北投區,臺北市,臺北市,63000120023,201401,63000120023
63,000,00,120,0024,大同里,北投區,臺北市,臺北市,63000120024,201401,63000120024
63,000,00,120,0025,溫泉里,北投區,臺北市,臺北市,63000120025,201401,63000120025
63,000,00,120,0026,林泉里,北投區,臺北市,臺北市,63000120026,201401,63000120026
63,000,00,120,0027,中心里,北投區,臺北市,臺北市,63000120027,201401,63000120027
63,000,00,120,0028,中庸里,北投區,臺北市,臺北市,63000120028,201401,63000120028
63,000,00,120,0029,開明里,北投區,臺北市,臺北市,63000120029,201401,63000120029
63,000,00,120,0030,中和里,北投區,臺北市,臺北市,63000120030,201401,63000120030
63,000,00,120,0031,智仁里,北投區,臺北市,臺北市,63000120031,201401,63000120031
63,000,00,120,0032,秀山里,北投區,臺北市,臺北市,63000120032,201401,63000120032
63,000,00,120,0033,文化里,北投區,臺北市,臺北市,63000120033,201401,63000120033
63,000,00,120,0034,豐年里,北投區,臺北市,臺北市,63000120034,201401,63000120034
63,000,00,120,0035,稻香里,北投區,臺北市,臺北市,63000120035,201401,63000120035
63,000,00,120,0036,桃源里,北投區,臺北市,臺北市,63000120036,201401,63000120036
63,000,00,120,0037,一德里,北投區,臺北市,臺北市,63000120037,201401,63000120037
63,000,00,120,0038,關渡里,北投區,臺北市,臺北市,63000120038,201401,63000120038
63,000,00,120,0039,泉源里,北投區,臺北市,臺北市,63000120039,201401,63000120039
63,000,00,120,0040,湖山里,北投區,臺北市,臺北市,63000120040,201401,63000120040
63,000,00,120,0041,大屯里,北投區,臺北市,臺北市,63000120041,201401,63000120041
63,000,00,120,0042,湖田里,北投區,臺北市,臺北市,63000120042,201401,63000120042
63,000,00,110,0001,仁勇里,士林區,臺北市,臺北市,63000110001,201401,63000110001
63,000,00,110,0002,義信里,士林區,臺北市,臺北市,63000110002,201401,63000110002
63,000,00,110,0003,福林里,士林區,臺北市,臺北市,63000110003,201401,63000110003
63,000,00,110,0004,福德里,士林區,臺北市,臺北市,63000110004,201401,63000110004
63,000,00,110,0005,福志里,士林區,臺北市,臺北市,63000110005,201401,63000110005
63,000,00,110,0006,舊佳里,士林區,臺北市,臺北市,63000110006,201401,63000110006
63,000,00,110,0007,福佳里,士林區,臺北市,臺北市,63000110007,201401,63000110007
63,000,00,110,0008,後港里,士林區,臺北市,臺北市,63000110008,201401,63000110008
63,000,00,110,0009,福中里,士林區,臺北市,臺北市,63000110009,201401,63000110009
63,000,00,110,0010,前港里,士林區,臺北市,臺北市,63000110010,201401,63000110010
63,000,00,110,0011,百齡里,士林區,臺北市,臺北市,63000110011,201401,63000110011
63,000,00,110,0012,承德里,士林區,臺北市,臺北市,63000110012,201401,63000110012
63,000,00,110,0013,福華里,士林區,臺北市,臺北市,63000110013,201401,63000110013
63,000,00,110,0014,明勝里,士林區,臺北市,臺北市,63000110014,201401,63000110014
63,000,00,110,0015,福順里,士林區,臺北市,臺北市,63000110015,201401,63000110015
63,000,00,110,0016,富光里,士林區,臺北市,臺北市,63000110016,201401,63000110016
63,000,00,110,0017,葫蘆里,士林區,臺北市,臺北市,63000110017,201401,63000110017
63,000,00,110,0018,葫東里,士林區,臺北市,臺北市,63000110018,201401,63000110018
63,000,00,110,0019,社子里,士林區,臺北市,臺北市,63000110019,201401,63000110019
63,000,00,110,0020,社新里,士林區,臺北市,臺北市,63000110020,201401,63000110020
63,000,00,110,0021,社園里,士林區,臺北市,臺北市,63000110021,201401,63000110021
63,000,00,110,0022,永倫里,士林區,臺北市,臺北市,63000110022,201401,63000110022
63,000,00,110,0023,福安里,士林區,臺北市,臺北市,63000110023,201401,63000110023
63,000,00,110,0024,富洲里,士林區,臺北市,臺北市,63000110024,201401,63000110024
63,000,00,110,0025,岩山里,士林區,臺北市,臺北市,63000110025,201401,63000110025
63,000,00,110,0026,名山里,士林區,臺北市,臺北市,63000110026,201401,63000110026
63,000,00,110,0027,德行里,士林區,臺北市,臺北市,63000110027,201401,63000110027
63,000,00,110,0028,德華里,士林區,臺北市,臺北市,63000110028,201401,63000110028
63,000,00,110,0029,聖山里,士林區,臺北市,臺北市,63000110029,201401,63000110029
63,000,00,110,0030,忠誠里,士林區,臺北市,臺北市,63000110030,201401,63000110030
63,000,00,110,0031,芝山里,士林區,臺北市,臺北市,63000110031,201401,63000110031
63,000,00,110,0032,東山里,士林區,臺北市,臺北市,63000110032,201401,63000110032
63,000,00,110,0033,三玉里,士林區,臺北市,臺北市,63000110033,201401,63000110033
63,000,00,110,0034,蘭雅里,士林區,臺北市,臺北市,63000110034,201401,63000110034
63,000,00,110,0035,蘭興里,士林區,臺北市,臺北市,63000110035,201401,63000110035
63,000,00,110,0036,天福里,士林區,臺北市,臺北市,63000110036,201401,63000110036
63,000,00,110,0037,天祿里,士林區,臺北市,臺北市,63000110037,201401,63000110037
63,000,00,110,0038,天壽里,士林區,臺北市,臺北市,63000110038,201401,63000110038
63,000,00,110,0039,天和里,士林區,臺北市,臺北市,63000110039,201401,63000110039
63,000,00,110,0040,天山里,士林區,臺北市,臺北市,63000110040,201401,63000110040
63,000,00,110,0041,天玉里,士林區,臺北市,臺北市,63000110041,201401,63000110041
63,000,00,110,0042,天母里,士林區,臺北市,臺北市,63000110042,201401,63000110042
63,000,00,110,0043,永福里,士林區,臺北市,臺北市,63000110043,201401,63000110043
63,000,00,110,0044,公館里,士林區,臺北市,臺北市,63000110044,201401,63000110044
63,000,00,110,0045,新安里,士林區,臺北市,臺北市,63000110045,201401,63000110045
63,000,00,110,0046,陽明里,士林區,臺北市,臺北市,63000110046,201401,63000110046
63,000,00,110,0047,菁山里,士林區,臺北市,臺北市,63000110047,201401,63000110047
63,000,00,110,0048,平等里,士林區,臺北市,臺北市,63000110048,201401,63000110048
63,000,00,110,0049,溪山里,士林區,臺北市,臺北市,63000110049,201401,63000110049
63,000,00,110,0050,翠山里,士林區,臺北市,臺北市,63000110050,201401,63000110050
63,000,00,110,0051,臨溪里,士林區,臺北市,臺北市,63000110051,201401,63000110051
63,000,00,100,0001,西湖里,內湖區,臺北市,臺北市,63000100001,201401,63000100001
63,000,00,100,0002,西康里,內湖區,臺北市,臺北市,63000100002,201401,63000100002
63,000,00,100,0003,西安里,內湖區,臺北市,臺北市,63000100003,201401,63000100003
63,000,00,100,0005,港墘里,內湖區,臺北市,臺北市,63000100005,201401,63000100005
63,000,00,100,0006,港都里,內湖區,臺北市,臺北市,63000100006,201401,63000100006
63,000,00,100,0007,港富里,內湖區,臺北市,臺北市,63000100007,201401,63000100007
63,000,00,100,0008,港華里,內湖區,臺北市,臺北市,63000100008,201401,63000100008
63,000,00,100,0009,內湖里,內湖區,臺北市,臺北市,63000100009,201401,63000100009
